2/28/2004,19:17.1,283,1,18.4694,38.9742,43.24,2.68742
2/28/2004,20:46.6,286,1,18.4596,38.9742,43.24,2.68742
2/28/2004,23:46.4,292,1,18.44,38.9401,43.24,2.68742
2/28/2004,24:16.9,293,1,18.4204,38.9401,43.24,2.68742
2/28/2004,25:16.4,295,1,18.4204,38.9401,43.24,2.68742
2/28/2004,26:16.3,297,1,18.4106,39.0082,43.24,2.68742
2/28/2004,28:47.0,302,1,18.4008,39.1443,43.24,2.68742
2/28/2004,29:47.1,304,1,18.4008,39.0763,43.24,2.67532
2/28/2004,30:16.3,305,1,18.4008,39.1443,43.24,2.69964
2/28/2004,32:16.7,309,1,18.4106,39.0763,43.24,2.68742
2/28/2004,33:46.9,312,1,18.4204,39.0422,43.24,2.68742
2/28/2004,34:46.1,314,1,18.4106,39.0763,43.24,2.68742
2/28/2004,36:16.5,317,1,18.4008,39.0763,43.24,2.69964
2/28/2004,36:47.2,318,1,18.4008,39.0082,43.24,2.68742
2/28/2004,37:46.3,320,1,18.4008,39.0082,43.24,2.68742
2/28/2004,40:47.1,326,1,18.3812,39.0763,43.24,2.69964
2/28/2004,41:16.9,327,1,18.3714,39.0082,43.24,2.68742
2/28/2004,41:47.1,328,1,18.3812,39.0082,43.24,2.68742
2/28/2004,42:16.3,329,1,18.3616,39.0082,43.24,2.69964
2/28/2004,45:46.5,336,1,18.342,39.0082,43.24,2.68742
2/28/2004,46:16.2,337,1,18.3322,39.0082,43.24,2.68742
2/28/2004,48:16.6,341,1,18.3322,39.0082,43.24,2.67532
2/28/2004,48:47.0,342,1,18.3322,39.0082,43.24,2.68742
2/28/2004,49:17.1,343,1,18.342,39.0763,43.24,2.68742
2/28/2004,50:17.0,345,1,18.3126,39.1443,43.24,2.68742
2/28/2004,51:16.7,347,1,18.3224,39.0763,43.24,2.68742
2/28/2004,52:46.9,350,1,18.3028,39.0763,43.24,2.68742
2/28/2004,53:16.2,351,1,18.3028,39.1103,43.24,2.68742
2/28/2004,53:46.6,352,1,18.293,39.1443,43.24,2.68742
2/28/2004,54:46.5,354,1,18.3028,39.0763,43.24,2.68742
2/28/2004,56:46.4,358,1,18.293,39.0763,43.24,2.67532
2/28/2004,57:16.8,359,1,18.2832,39.0082,43.24,2.68742
2/28/2004,58:47.0,362,1,18.2636,39.0763,43.24,2.68742
2/28/2004,00:16.5,365,1,18.2734,39.0422,43.24,2.68742
2/28/2004,01:16.4,367,1,18.2636,39.0763,43.24,2.69964
2/28/2004,03:18.7,371,1,18.2636,39.0082,43.24,2.68742
2/28/2004,05:47.0,376,1,18.244,38.9742,43.24,2.68742
2/28/2004,08:16.8,381,1,18.2048,39.1443,43.24,2.68742
2/28/2004,08:46.8,382,1,18.2048,39.1443,43.24,2.67532
2/28/2004,09:16.2,383,1,18.1852,39.1443,43.24,2.68742
2/28/2004,10:46.3,386,1,18.2048,39.0763,43.24,2.68742
2/28/2004,11:16.8,387,1,18.2048,39.1443,43.24,2.68742
2/28/2004,11:47.2,388,1,18.2048,39.1443,43.24,2.67532
2/28/2004,14:17.1,393,1,18.1852,39.0422,43.24,2.68742
2/28/2004,15:46.6,396,1,18.1558,39.1443,43.24,2.68742
2/28/2004,16:17.1,397,1,18.1656,39.1443,43.24,2.68742
2/28/2004,18:47.0,402,1,18.1558,39.0763,43.24,2.68742
2/28/2004,19:46.5,404,1,18.1558,39.0763,43.24,2.68742
2/28/2004,21:46.3,408,1,18.1362,39.0082,43.24,2.68742
2/28/2004,23:46.9,412,1,18.1264,39.0422,43.24,2.67532
2/28/2004,25:17.2,415,1,18.1068,39.0763,43.24,2.68742
2/28/2004,26:16.3,417,1,18.097,39.0422,43.24,2.68742
2/28/2004,26:47.0,418,1,18.0872,39.0082,43.24,2.68742
2/28/2004,27:16.7,419,1,18.0872,39.0763,43.24,2.67532
2/28/2004,27:47.2,420,1,18.0872,39.0422,43.24,2.69964
2/28/2004,29:46.7,424,1,18.0872,39.0763,43.24,2.67532
2/28/2004,30:16.3,425,1,18.0774,39.0422,43.24,2.68742
2/28/2004,31:46.8,428,1,18.0676,39.1103,43.24,2.68742
2/28/2004,35:16.5,435,1,18.0676,39.1103,43.24,2.67532
2/28/2004,35:46.6,436,1,18.0676,39.0763,43.24,2.67532
2/28/2004,36:47.0,438,1,18.0676,39.0082,43.24,2.68742
2/28/2004,40:16.8,445,1,18.0284,39.0422,43.24,2.68742
2/28/2004,40:47.1,446,1,18.0382,39.0763,43.24,2.68742
2/28/2004,44:16.9,453,1,18.0284,39.0082,43.24,2.67532
2/28/2004,45:16.4,455,1,18.0284,39.0082,43.24,2.68742
2/28/2004,45:47.1,456,1,18.0186,39.0082,43.24,2.68742
2/28/2004,46:16.3,457,1,18.0088,39.0082,43.24,2.68742
2/28/2004,46:46.5,458,1,18.0088,39.0082,43.24,2.68742
2/28/2004,48:16.5,461,1,17.9794,39.1103,43.24,2.67532
2/28/2004,48:46.7,462,1,17.9598,39.1443,43.24,2.67532
2/28/2004,50:46.6,466,1,17.9696,39.1103,43.24,2.68742
2/28/2004,51:16.5,467,1,17.9598,39.1443,43.24,2.68742
2/28/2004,54:46.7,474,1,17.9304,39.2123,43.24,2.67532
2/28/2004,55:17.2,475,1,17.9304,39.2123,43.24,2.68742
2/28/2004,56:17.1,477,1,17.9402,39.1103,43.24,2.67532
2/28/2004,57:16.4,479,1,17.95,39.0763,43.24,2.67532
2/28/2004,59:46.5,484,1,17.9402,39.0082,43.24,2.67532
2/28/2004,03:16.4,491,1,17.9108,39.0422,43.24,2.67532
2/28/2004,05:16.6,495,1,17.8814,39.0422,43.24,2.67532
2/28/2004,06:17.0,497,1,17.8814,39.0763,43.24,2.67532
2/28/2004,07:17.2,499,1,17.8716,39.1103,43.24,2.67532
2/28/2004,08:47.0,502,1,17.8912,39.1103,43.24,2.67532
2/28/2004,10:16.8,505,1,17.8814,39.1443,43.24,2.67532
2/28/2004,10:46.5,506,1,17.8716,39.1103,43.24,2.68742
2/28/2004,11:17.0,507,1,17.8814,39.0763,43.24,2.68742
2/28/2004,11:47.0,508,1,17.8912,39.0763,43.24,2.68742
2/28/2004,12:16.9,509,1,17.8814,39.0422,43.24,2.67532
2/28/2004,14:47.2,514,1,17.8716,39.0763,43.24,2.67532
2/28/2004,15:47.2,516,1,17.8716,39.0763,43.24,2.67532
2/28/2004,16:17.3,517,1,17.852,39.0763,43.24,2.68742
2/28/2004,17:16.4,519,1,17.852,39.1103,43.24,2.68742
2/28/2004,17:46.8,520,1,17.852,39.1103,43.24,2.68742
2/28/2004,23:46.5,532,1,17.8422,39.0763,43.24,2.67532
2/28/2004,24:16.9,533,1,17.8324,39.0422,43.24,2.67532
2/28/2004,25:47.3,536,1,17.8128,39.0422,43.24,2.67532
2/28/2004,26:47.3,538,1,17.8226,39.0422,43.24,2.68742
2/28/2004,29:17.2,543,1,17.8128,39.1103,43.24,2.67532
2/28/2004,29:47.5,544,1,17.7932,39.1443,43.24,2.67532
2/28/2004,31:46.8,548,1,17.7932,39.1443,43.24,2.68742
2/28/2004,32:16.5,549,1,17.7932,39.1443,43.24,2.67532
2/28/2004,32:46.9,550,1,17.7932,39.1443,43.24,2.67532
2/28/2004,33:16.7,551,1,17.803,39.1443,43.24,2.67532
2/28/2004,34:17.1,553,1,17.8128,39.1103,43.24,2.68742
2/28/2004,36:47.4,558,1,17.7834,39.1783,43.24,2.67532
2/28/2004,38:17.0,561,1,17.7736,39.1103,43.24,2.68742
2/28/2004,39:16.8,563,1,17.7736,39.1103,43.24,2.67532
2/28/2004,40:17.0,565,1,17.7736,39.1783,43.24,2.68742
2/28/2004,40:47.2,566,1,17.754,39.1103,43.24,2.67532
2/28/2004,41:16.8,567,1,17.754,39.1443,43.24,2.67532
2/28/2004,42:46.6,570,1,17.754,39.1103,43.24,2.67532
2/28/2004,44:16.3,573,1,17.7246,39.1103,43.24,2.67532
2/28/2004,44:47.3,574,1,17.7344,39.1443,43.24,2.68742
2/28/2004,46:17.5,577,1,17.7148,39.1443,43.24,2.66332
2/28/2004,49:47.1,584,1,17.7148,39.1443,43.24,2.67532
2/28/2004,51:16.6,587,1,17.7148,39.1443,43.24,2.68742
2/28/2004,54:47.3,594,1,17.7148,39.2123,43.24,2.67532
2/28/2004,55:17.1,595,1,17.6952,39.2463,43.24,2.67532
2/28/2004,55:46.8,596,1,17.6952,39.2123,43.24,2.67532
2/28/2004,56:16.6,597,1,17.6854,39.2123,43.24,2.67532
2/28/2004,57:47.1,600,1,17.705,39.1783,43.24,2.67532
2/28/2004,58:47.2,602,1,17.6952,39.1783,43.24,2.68742
2/28/2004,59:47.0,604,1,17.6952,39.1783,43.24,2.67532
2/28/2004,01:16.4,607,1,17.6952,39.1443,43.24,2.67532
2/28/2004,03:17.1,611,1,17.6952,39.1443,43.24,2.67532
2/28/2004,03:46.7,612,1,17.6854,39.1443,43.24,2.67532
2/28/2004,05:16.4,615,1,17.6854,39.0763,43.24,2.67532
2/28/2004,06:17.4,617,1,17.656,39.2123,43.24,2.68742
2/28/2004,06:47.1,618,1,17.656,39.2123,43.24,2.67532
2/28/2004,07:46.8,620,1,17.656,39.2123,43.24,2.67532
2/28/2004,08:16.7,621,1,17.6658,39.2123,43.24,2.68742
2/28/2004,09:17.6,623,1,17.6756,39.2123,43.24,2.67532
2/28/2004,09:47.0,624,1,17.6756,39.2123,43.24,2.67532
2/28/2004,10:16.9,625,1,17.6756,39.1783,43.24,2.67532
2/28/2004,10:47.2,626,1,17.6658,39.2123,43.24,2.68742
2/28/2004,11:16.7,627,1,17.6756,39.1443,43.24,2.67532
2/28/2004,11:46.6,628,1,17.6658,39.2123,43.24,2.68742
2/28/2004,12:16.9,629,1,17.656,39.2803,43.24,2.67532
2/28/2004,13:16.5,631,1,17.656,39.2123,43.24,2.67532
2/28/2004,15:17.6,635,1,17.6462,39.2463,43.24,2.67532
2/28/2004,16:17.3,637,1,17.6364,39.2123,43.24,2.68742
2/28/2004,17:16.9,639,1,17.6364,39.2463,43.24,2.67532
2/28/2004,19:46.9,644,1,17.6364,39.1783,43.24,2.67532
2/28/2004,22:17.3,649,1,17.6364,39.2123,43.24,2.66332
2/28/2004,23:17.7,651,1,17.6266,39.1443,43.24,2.67532
2/28/2004,24:46.5,654,1,17.5972,39.1443,43.24,2.67532
2/28/2004,25:17.2,655,1,17.607,39.1783,43.24,2.67532
2/28/2004,27:16.5,659,1,17.5776,39.3483,43.24,2.67532
2/28/2004,27:46.6,660,1,17.5678,39.3143,43.24,2.67532
2/28/2004,28:47.1,662,1,17.5776,39.3143,43.24,2.67532
2/28/2004,30:47.4,666,1,17.5776,39.2803,43.24,2.67532
2/28/2004,32:17.2,669,1,17.5776,39.3823,45.08,2.67532
2/28/2004,34:16.8,673,1,17.5776,39.2803,45.08,2.67532
2/28/2004,35:47.1,676,1,17.5678,39.2803,45.08,2.67532
2/28/2004,36:46.8,678,1,17.5776,39.3143,45.08,2.68742
2/28/2004,37:46.5,680,1,17.5776,39.2803,45.08,2.67532
2/28/2004,38:16.8,681,1,17.5776,39.2803,45.08,2.67532
2/28/2004,38:47.5,682,1,17.5776,39.3483,46.92,2.67532
2/28/2004,39:17.3,683,1,17.5776,39.2463,46.92,2.67532
2/28/2004,39:47.5,684,1,17.5678,39.2803,46.92,2.67532
2/28/2004,40:16.7,685,1,17.5678,39.2463,46.92,2.67532
2/28/2004,40:46.9,686,1,17.558,39.2463,46.92,2.67532
2/28/2004,42:16.8,689,1,17.558,39.2123,46.92,2.68742
2/28/2004,43:47.0,692,1,17.5482,39.2123,48.76,2.68742
2/28/2004,49:47.0,704,1,17.5384,39.3483,50.6,2.67532
2/28/2004,53:17.4,711,1,17.5482,39.4502,53.36,2.67532
2/28/2004,00:17.4,725,1,17.509,39.2803,57.04,2.67532
2/28/2004,03:17.5,731,1,17.509,39.2803,57.04,2.67532
2/28/2004,04:17.6,733,1,17.509,39.2803,57.04,2.67532
2/28/2004,05:17.3,735,1,17.509,39.2803,57.04,2.67532
2/28/2004,10:47.8,746,1,17.5482,39.3143,136.16,2.67532
2/28/2004,14:16.7,753,1,17.5874,39.2123,150.88,2.67532
2/28/2004,16:46.7,758,1,17.5972,39.1443,165.6,2.67532
2/28/2004,29:16.9,783,1,17.7442,38.872,235.52,2.67532
2/28/2004,29:46.7,784,1,17.754,38.8379,235.52,2.68742
2/28/2004,32:17.1,789,1,17.7932,38.8379,250.24,2.67532
2/28/2004,35:47.1,796,1,17.8324,38.7698,309.12,2.67532
2/28/2004,36:17.2,797,1,17.8324,38.7357,309.12,2.67532
2/28/2004,37:17.2,799,1,17.852,38.7357,323.84,2.68742
2/28/2004,38:17.8,801,1,17.8618,38.7357,338.56,2.68742
2/28/2004,38:48.0,802,1,17.852,38.7357,338.56,2.67532
2/28/2004,39:17.1,803,1,17.8618,38.7698,338.56,2.67532
2/28/2004,41:17.1,807,1,17.8912,38.6675,353.28,2.68742
2/28/2004,41:47.0,808,1,17.901,38.6675,353.28,2.68742
2/28/2004,43:47.5,812,1,17.95,38.6334,368,2.67532
2/28/2004,44:47.4,814,1,17.95,38.5993,368,2.67532
2/28/2004,45:16.8,815,1,17.95,38.6675,368,2.67532
2/28/2004,45:47.0,816,1,17.95,38.5993,368,2.67532
2/28/2004,46:46.8,818,1,17.9598,38.6675,368,2.67532
2/28/2004,47:17.4,819,1,17.9696,38.6334,368,2.67532
2/28/2004,47:47.2,820,1,17.9892,38.5993,368,2.67532
2/28/2004,49:17.4,823,1,18.0186,38.5311,368,2.67532
2/28/2004,49:46.6,824,1,18.0284,38.5652,368,2.67532
2/28/2004,50:17.1,825,1,18.0284,38.5311,368,2.67532
2/28/2004,51:17.1,827,1,18.0578,38.5311,368,2.67532
2/28/2004,54:46.7,834,1,18.1558,38.3946,368,2.67532
2/28/2004,55:17.4,835,1,18.1656,38.3263,368,2.68742
2/28/2004,59:46.8,844,1,18.3224,38.1897,382.72,2.68742
2/28/2004,01:16.9,847,1,18.3812,38.0529,382.72,2.67532
2/28/2004,04:16.7,853,1,18.4988,37.9161,382.72,2.68742
2/28/2004,06:47.4,858,1,18.5772,37.7792,397.44,2.68742
2/28/2004,07:17.8,859,1,18.5968,37.8477,397.44,2.68742
2/28/2004,08:16.9,861,1,18.636,37.7107,397.44,2.68742
2/28/2004,11:16.8,867,1,18.7732,37.5394,397.44,2.67532
2/28/2004,12:48.1,870,1,18.8516,37.4022,412.16,2.68742
2/28/2004,13:18.3,871,1,18.8614,37.3336,412.16,2.68742
2/28/2004,13:47.8,872,1,18.8908,37.2993,412.16,2.68742
2/28/2004,14:16.7,873,1,18.9202,37.2993,412.16,2.68742
2/28/2004,14:47.6,874,1,18.93,37.2307,412.16,2.68742
2/28/2004,15:17.8,875,1,18.9496,37.162,412.16,2.68742
2/28/2004,15:46.9,876,1,18.9594,37.2307,412.16,2.68742
2/28/2004,19:47.7,884,1,19.1652,36.7839,397.44,2.68742
2/28/2004,21:17.6,887,1,19.1848,36.7495,397.44,2.68742
2/28/2004,22:18.0,889,1,19.2142,36.7151,397.44,2.68742
2/28/2004,23:16.9,891,1,19.2436,36.6118,397.44,2.68742
2/28/2004,24:16.7,893,1,19.273,36.543,397.44,2.68742
2/28/2004,25:17.8,895,1,19.322,36.4741,397.44,2.68742
2/28/2004,26:47.9,898,1,19.3906,36.4052,397.44,2.69964
2/28/2004,27:47.6,900,1,19.4396,36.2673,397.44,2.68742
2/28/2004,28:17.9,901,1,19.4494,36.3018,397.44,2.69964
2/28/2004,30:17.4,905,1,19.5376,36.1983,397.44,2.68742
2/28/2004,30:47.2,906,1,19.5474,36.1293,397.44,2.69964
2/28/2004,31:46.9,908,1,19.5964,36.0603,397.44,2.68742
2/28/2004,32:47.6,910,1,19.665,35.9221,397.44,2.69964
2/28/2004,35:17.9,915,1,19.763,35.7839,397.44,2.69964
2/28/2004,35:47.7,916,1,19.7728,35.6802,397.44,2.68742
2/28/2004,36:17.8,917,1,19.7826,35.7148,397.44,2.69964
2/28/2004,39:18.3,923,1,19.9296,35.5764,397.44,2.69964
2/28/2004,41:47.5,928,1,20.0178,35.3687,397.44,2.69964
2/28/2004,42:16.7,929,1,20.0276,35.2995,397.44,2.68742
2/28/2004,42:47.7,930,1,20.0472,35.2648,397.44,2.69964
2/28/2004,47:46.8,940,1,20.253,34.8834,397.44,2.69964
2/28/2004,49:17.2,943,1,20.2824,34.8834,412.16,2.69964
2/28/2004,54:17.4,953,1,20.5176,34.536,412.16,2.69964
2/28/2004,55:47.8,956,1,20.596,34.3969,412.16,2.69964
2/28/2004,56:18.0,957,1,20.6058,34.3273,412.16,2.69964
2/28/2004,58:47.9,962,1,20.7136,34.188,426.88,2.69964
2/28/2004,59:47.6,964,1,20.7136,34.188,426.88,2.69964
2/28/2004,00:47.2,966,1,20.7626,34.1184,426.88,2.69964
2/28/2004,02:48.4,970,1,20.8312,34.0139,426.88,2.69964
2/28/2004,04:16.9,973,1,20.89,33.9093,426.88,2.69964
2/28/2004,06:17.6,977,1,20.988,33.8047,426.88,2.69964
2/28/2004,11:17.1,987,1,21.2134,33.4206,441.6,2.71196
2/28/2004,11:48.4,988,1,21.2428,33.4206,441.6,2.71196
2/28/2004,12:47.5,990,1,21.282,33.3507,441.6,2.71196
2/28/2004,13:18.5,991,1,21.3114,33.3158,441.6,2.71196
2/28/2004,13:48.4,992,1,21.3114,33.2808,441.6,2.71196
2/28/2004,14:17.3,993,1,21.3212,33.2808,441.6,2.71196
2/28/2004,14:47.8,994,1,21.3212,33.2458,441.6,2.71196
2/28/2004,15:47.9,996,1,21.3408,33.3507,441.6,2.71196
2/28/2004,16:17.2,997,1,21.3702,33.2808,441.6,2.71196
2/28/2004,16:47.0,998,1,21.3996,33.2808,441.6,2.69964
2/28/2004,17:47.2,1000,1,21.4388,33.2108,441.6,2.71196
2/28/2004,18:47.6,1002,1,21.4878,33.0709,441.6,2.71196
2/28/2004,19:18.2,1003,1,21.5172,33.0709,441.6,2.71196
2/28/2004,19:47.6,1004,1,21.5074,33.0009,441.6,2.71196
2/28/2004,20:47.7,1006,1,21.527,33.0359,441.6,2.71196
2/28/2004,21:18.8,1007,1,21.5368,33.0009,441.6,2.71196
2/28/2004,23:18.5,1011,1,21.6544,32.8608,441.6,2.71196
2/28/2004,23:47.0,1012,1,21.674,32.8958,441.6,2.71196
2/28/2004,24:17.6,1013,1,21.7132,32.8608,441.6,2.71196
2/28/2004,25:47.7,1016,1,21.7916,32.8257,441.6,2.71196
2/28/2004,26:48.1,1018,1,21.8112,32.7557,441.6,2.71196
2/28/2004,27:16.9,1019,1,21.8112,32.6855,441.6,2.7244
2/28/2004,29:18.4,1023,1,21.8896,32.5803,456.32,2.71196
2/28/2004,29:47.2,1024,1,21.8896,32.5452,456.32,2.7244
2/28/2004,31:17.0,1027,1,21.9484,32.5102,456.32,2.71196
2/28/2004,33:18.7,1031,1,22.017,32.44,456.32,2.7244
2/28/2004,33:48.4,1032,1,22.0366,32.4049,456.32,2.7244
2/28/2004,34:17.6,1033,1,22.066,32.3698,456.32,2.71196
2/28/2004,34:47.2,1034,1,22.0856,32.3346,456.32,2.71196
2/28/2004,35:18.5,1035,1,22.115,32.2995,456.32,2.7244
2/28/2004,35:47.2,1036,1,22.0954,32.4049,456.32,2.7244
2/28/2004,36:48.9,1038,1,22.0856,32.44,478.4,2.7244
2/28/2004,37:47.2,1040,1,22.0954,32.4049,478.4,2.7244
2/28/2004,38:17.1,1041,1,22.1346,32.3698,478.4,2.71196
2/28/2004,39:18.1,1043,1,22.1934,32.3346,478.4,2.7244
2/28/2004,39:48.1,1044,1,22.2228,32.2644,478.4,2.71196
2/28/2004,40:17.9,1045,1,22.2424,32.2293,478.4,2.7244
2/28/2004,41:17.2,1047,1,22.3012,32.1941,478.4,2.7244
2/28/2004,43:16.9,1051,1,22.36,32.0887,478.4,2.7244
2/28/2004,46:47.9,1058,1,22.458,31.948,478.4,2.71196
2/28/2004,47:46.7,1060,1,22.4972,31.948,478.4,2.7244
2/28/2004,48:17.1,1061,1,22.5168,31.8776,478.4,2.7244
2/28/2004,49:47.7,1064,1,22.4874,32.0183,478.4,2.71196
2/28/2004,51:47.7,1068,1,22.5952,31.8072,478.4,2.7244
2/28/2004,52:47.0,1070,1,22.6638,31.8072,478.4,2.7244
2/28/2004,53:18.1,1071,1,22.6834,31.7368,478.4,2.7244
2/28/2004,54:18.1,1073,1,22.6344,31.948,478.4,2.73696
2/28/2004,54:47.4,1074,1,22.6442,31.8072,478.4,2.7244
2/28/2004,55:17.0,1075,1,22.7128,31.7368,478.4,2.71196
2/28/2004,55:46.8,1076,1,22.7324,31.6664,478.4,2.7244
2/28/2004,56:17.4,1077,1,22.7618,31.5959,478.4,2.7244
2/28/2004,57:17.0,1079,1,22.752,31.6312,478.4,2.7244
2/28/2004,57:48.7,1080,1,22.7324,31.6664,478.4,2.7244
2/28/2004,58:16.9,1081,1,22.752,31.7368,478.4,2.7244
2/28/2004,58:48.0,1082,1,22.7912,31.6664,478.4,2.7244
